nombre,ruc,direccion,telefono,_class
Proveedor 1777,896682942,"Carrera 25 # 8-1, Barranquilla",317823328,com.ShopMaster.Model.Proveedor
Proveedor 1778,898510726,"Carrera 38 # 76-70, Barranquilla",309538900,com.ShopMaster.Model.Proveedor
Proveedor 1779,892309102,"Carrera 23 # 21-2, Cartagena",305743947,com.ShopMaster.Model.Proveedor
Proveedor 1780,894816619,"Carrera 59 # 21-25, Barranquilla",311776583,com.ShopMaster.Model.Proveedor
Proveedor 1781,892309954,"Carrera 99 # 100-51, Cali",319284369,com.ShopMaster.Model.Proveedor
Proveedor 1782,897293269,"Carrera 76 # 57-57, Bogotá",314676350,com.ShopMaster.Model.Proveedor
Proveedor 1783,898400318,"Carrera 6 # 18-61, Barranquilla",311485940,com.ShopMaster.Model.Proveedor
Proveedor 1784,897537101,"Carrera 32 # 11-8, Barranquilla",302198495,com.ShopMaster.Model.Proveedor
Proveedor 1785,896757695,"Carrera 45 # 27-16, Cali",318470507,com.ShopMaster.Model.Proveedor
Proveedor 1786,895209404,"Carrera 85 # 99-28, Medellín",303544966,com.ShopMaster.Model.Proveedor
Proveedor 1787,893750249,"Carrera 80 # 23-9, Bogotá",317734575,com.ShopMaster.Model.Proveedor
Proveedor 1788,895062091,"Carrera 96 # 77-17, Cartagena",308002704,com.ShopMaster.Model.Proveedor
Proveedor 1789,898321998,"Carrera 3 # 72-28, Barranquilla",304038951,com.ShopMaster.Model.Proveedor
Proveedor 1790,894873333,"Carrera 69 # 39-82, Bogotá",312584335,com.ShopMaster.Model.Proveedor
Proveedor 1791,899120056,"Carrera 66 # 79-83, Barranquilla",319541747,com.ShopMaster.Model.Proveedor
Proveedor 1792,899798558,"Carrera 76 # 23-46, Bogotá",317097893,com.ShopMaster.Model.Proveedor
Proveedor 1793,891176356,"Carrera 71 # 76-36, Bogotá",304380679,com.ShopMaster.Model.Proveedor
Proveedor 1794,899654653,"Carrera 27 # 64-49, Bogotá",315384285,com.ShopMaster.Model.Proveedor
Proveedor 1795,896774641,"Carrera 88 # 18-51, Bogotá",313672042,com.ShopMaster.Model.Proveedor
Proveedor 1796,895186507,"Carrera 89 # 91-61, Barranquilla",315988516,com.ShopMaster.Model.Proveedor
Proveedor 1797,897313122,"Carrera 72 # 48-48, Bogotá",309228920,com.ShopMaster.Model.Proveedor
Proveedor 1798,894443462,"Carrera 59 # 15-22, Cali",312776050,com.ShopMaster.Model.Proveedor
Proveedor 1799,893942383,"Carrera 34 # 3-2, Medellín",319552059,com.ShopMaster.Model.Proveedor
Proveedor 1800,891139743,"Carrera 12 # 59-90, Barranquilla",302941175,com.ShopMaster.Model.Proveedor
Proveedor 1801,898002108,"Carrera 34 # 10-2, Medellín",301161925,com.ShopMaster.Model.Proveedor
Proveedor 1802,895278456,"Carrera 20 # 74-66, Bogotá",317418778,com.ShopMaster.Model.Proveedor
Proveedor 1803,892182767,"Carrera 65 # 59-63, Barranquilla",307461391,com.ShopMaster.Model.Proveedor
Proveedor 1804,896830027,"Carrera 41 # 31-15, Bogotá",305014120,com.ShopMaster.Model.Proveedor
Proveedor 1805,896991019,"Carrera 100 # 55-36, Cartagena",303330616,com.ShopMaster.Model.Proveedor
Proveedor 1806,894938884,"Carrera 12 # 23-33, Barranquilla",314927231,com.ShopMaster.Model.Proveedor
Proveedor 1807,898479482,"Carrera 89 # 14-9, Cali",315553299,com.ShopMaster.Model.Proveedor
Proveedor 1808,893496200,"Carrera 74 # 58-35, Barranquilla",305093808,com.ShopMaster.Model.Proveedor
Proveedor 1809,896401180,"Carrera 17 # 9-26, Cali",315653514,com.ShopMaster.Model.Proveedor
Proveedor 1810,897772144,"Carrera 93 # 68-58, Cali",305344259,com.ShopMaster.Model.Proveedor
Proveedor 1811,896782170,"Carrera 16 # 41-76, Medellín",319134134,com.ShopMaster.Model.Proveedor
Proveedor 1812,899047535,"Carrera 8 # 40-87, Medellín",308627588,com.ShopMaster.Model.Proveedor
Proveedor 1813,893997014,"Carrera 73 # 44-28, Cali",307471968,com.ShopMaster.Model.Proveedor
Proveedor 1814,899064422,"Carrera 65 # 16-89, Cali",306177111,com.ShopMaster.Model.Proveedor
Proveedor 1815,895391535,"Carrera 30 # 55-71, Cali",314512091,com.ShopMaster.Model.Proveedor
Proveedor 1816,899270296,"Carrera 75 # 90-67, Barranquilla",311883138,com.ShopMaster.Model.Proveedor
Proveedor 1817,897521865,"Carrera 66 # 62-88, Cali",307313759,com.ShopMaster.Model.Proveedor
Proveedor 1818,899282122,"Carrera 9 # 27-100, Cali",306757168,com.ShopMaster.Model.Proveedor
Proveedor 1819,899160357,"Carrera 27 # 80-95, Barranquilla",312324798,com.ShopMaster.Model.Proveedor
Proveedor 1820,894108280,"Carrera 62 # 83-42, Bogotá",316362406,com.ShopMaster.Model.Proveedor
Proveedor 1821,892127091,"Carrera 98 # 9-44, Barranquilla",301059788,com.ShopMaster.Model.Proveedor
Proveedor 1822,896098117,"Carrera 45 # 80-26, Barranquilla",313360008,com.ShopMaster.Model.Proveedor
Proveedor 1823,898137222,"Carrera 41 # 7-42, Bogotá",309280609,com.ShopMaster.Model.Proveedor
Proveedor 1824,896148240,"Carrera 92 # 99-30, Cartagena",304816776,com.ShopMaster.Model.Proveedor
Proveedor 1825,896462971,"Carrera 61 # 84-79, Medellín",314902969,com.ShopMaster.Model.Proveedor
Proveedor 1826,899851807,"Carrera 41 # 7-46, Cali",308833023,com.ShopMaster.Model.Proveedor
Proveedor 1827,899540885,"Carrera 84 # 22-78, Barranquilla",302724116,com.ShopMaster.Model.Proveedor
Proveedor 1828,898252927,"Carrera 6 # 63-15, Bogotá",311595171,com.ShopMaster.Model.Proveedor
Proveedor 1829,896507756,"Carrera 19 # 75-33, Barranquilla",302132041,com.ShopMaster.Model.Proveedor
Proveedor 1830,899141213,"Carrera 10 # 69-90, Barranquilla",313677448,com.ShopMaster.Model.Proveedor
Proveedor 1831,895866815,"Carrera 88 # 82-39, Cartagena",308284209,com.ShopMaster.Model.Proveedor
Proveedor 1832,891264197,"Carrera 43 # 84-73, Bogotá",309219742,com.ShopMaster.Model.Proveedor
Proveedor 1833,895549864,"Carrera 84 # 48-78, Bogotá",315499087,com.ShopMaster.Model.Proveedor
Proveedor 1834,897236163,"Carrera 48 # 17-43, Cali",313833009,com.ShopMaster.Model.Proveedor
Proveedor 1835,891725555,"Carrera 23 # 88-80, Bogotá",314759510,com.ShopMaster.Model.Proveedor
Proveedor 1836,894642975,"Carrera 24 # 2-32, Barranquilla",319942225,com.ShopMaster.Model.Proveedor
Proveedor 1837,898348049,"Carrera 75 # 50-26, Bogotá",302202641,com.ShopMaster.Model.Proveedor
Proveedor 1838,896259528,"Carrera 52 # 33-6, Bogotá",315437910,com.ShopMaster.Model.Proveedor
Proveedor 1839,894204463,"Carrera 18 # 11-15, Medellín",313735957,com.ShopMaster.Model.Proveedor
Proveedor 1840,892269475,"Carrera 75 # 67-43, Medellín",317091791,com.ShopMaster.Model.Proveedor
Proveedor 1841,899412448,"Carrera 44 # 5-72, Bogotá",309532248,com.ShopMaster.Model.Proveedor
Proveedor 1842,895879792,"Carrera 66 # 1-31, Barranquilla",305483292,com.ShopMaster.Model.Proveedor
Proveedor 1843,893605664,"Carrera 84 # 48-98, Medellín",312319072,com.ShopMaster.Model.Proveedor
Proveedor 1844,893397700,"Carrera 87 # 61-26, Cali",303833166,com.ShopMaster.Model.Proveedor
Proveedor 1845,899895045,"Carrera 18 # 69-82, Bogotá",315278293,com.ShopMaster.Model.Proveedor
Proveedor 1846,893108297,"Carrera 13 # 95-50, Bogotá",317657736,com.ShopMaster.Model.Proveedor
Proveedor 1847,894619654,"Carrera 99 # 26-57, Bogotá",305274552,com.ShopMaster.Model.Proveedor
Proveedor 1848,892030191,"Carrera 30 # 99-56, Cartagena",306192126,com.ShopMaster.Model.Proveedor
Proveedor 1849,892776261,"Carrera 94 # 31-59, Cali",302494715,com.ShopMaster.Model.Proveedor
Proveedor 1850,895413182,"Carrera 42 # 90-14, Medellín",301113830,com.ShopMaster.Model.Proveedor
Proveedor 1851,894699883,"Carrera 11 # 58-21, Bogotá",318208906,com.ShopMaster.Model.Proveedor
Proveedor 1852,895709031,"Carrera 68 # 67-81, Cali",305909741,com.ShopMaster.Model.Proveedor
Proveedor 1853,899416369,"Carrera 47 # 30-8, Bogotá",317008932,com.ShopMaster.Model.Proveedor
Proveedor 1854,894856086,"Carrera 20 # 98-41, Bogotá",313076906,com.ShopMaster.Model.Proveedor
Proveedor 1855,892538952,"Carrera 70 # 97-58, Cartagena",301046796,com.ShopMaster.Model.Proveedor
Proveedor 1856,896538787,"Carrera 62 # 77-84, Bogotá",308246953,com.ShopMaster.Model.Proveedor
Proveedor 1857,891849211,"Carrera 81 # 36-78, Bogotá",301774314,com.ShopMaster.Model.Proveedor
Proveedor 1858,896310717,"Carrera 30 # 60-36, Medellín",301000036,com.ShopMaster.Model.Proveedor
Proveedor 1859,897901913,"Carrera 34 # 28-38, Barranquilla",302851847,com.ShopMaster.Model.Proveedor
Proveedor 1860,896656932,"Carrera 63 # 36-54, Medellín",301388197,com.ShopMaster.Model.Proveedor
Proveedor 1861,897132155,"Carrera 55 # 35-22, Bogotá",313156431,com.ShopMaster.Model.Proveedor
Proveedor 1862,891741259,"Carrera 69 # 55-23, Cartagena",303693420,com.ShopMaster.Model.Proveedor
Proveedor 1863,897020206,"Carrera 54 # 80-41, Bogotá",306879171,com.ShopMaster.Model.Proveedor
Proveedor 1864,895069953,"Carrera 60 # 64-78, Medellín",315502399,com.ShopMaster.Model.Proveedor
Proveedor 1865,891162729,"Carrera 33 # 72-44, Bogotá",311435988,com.ShopMaster.Model.Proveedor
Proveedor 1866,896347558,"Carrera 62 # 12-23, Cali",301543753,com.ShopMaster.Model.Proveedor
Proveedor 1867,896313999,"Carrera 66 # 71-48, Medellín",314589311,com.ShopMaster.Model.Proveedor
Proveedor 1868,895630467,"Carrera 20 # 74-10, Medellín",317075858,com.ShopMaster.Model.Proveedor
Proveedor 1869,896871111,"Carrera 35 # 30-95, Barranquilla",318853711,com.ShopMaster.Model.Proveedor
Proveedor 1870,896723845,"Carrera 79 # 90-73, Barranquilla",305076455,com.ShopMaster.Model.Proveedor
Proveedor 1871,894304987,"Carrera 57 # 25-65, Cartagena",313509198,com.ShopMaster.Model.Proveedor
Proveedor 1872,897466437,"Carrera 91 # 19-99, Cali",315384746,com.ShopMaster.Model.Proveedor
Proveedor 1873,895221716,"Carrera 64 # 39-79, Cali",319376647,com.ShopMaster.Model.Proveedor
Proveedor 1874,894856201,"Carrera 30 # 46-35, Cali",307463409,com.ShopMaster.Model.Proveedor
Proveedor 1875,891454124,"Carrera 91 # 53-85, Cartagena",316560376,com.ShopMaster.Model.Proveedor
Proveedor 1876,891450804,"Carrera 25 # 18-66, Bogotá",305862794,com.ShopMaster.Model.Proveedor
Proveedor 1877,895511293,"Carrera 1 # 97-56, Cartagena",309126357,com.ShopMaster.Model.Proveedor
Proveedor 1878,898821250,"Carrera 51 # 89-86, Medellín",319157389,com.ShopMaster.Model.Proveedor
Proveedor 1879,891029809,"Carrera 21 # 75-7, Bogotá",302755829,com.ShopMaster.Model.Proveedor
Proveedor 1880,891866391,"Carrera 50 # 34-73, Medellín",308868112,com.ShopMaster.Model.Proveedor
Proveedor 1881,899438619,"Carrera 13 # 66-6, Cartagena",319596736,com.ShopMaster.Model.Proveedor
Proveedor 1882,899638872,"Carrera 19 # 79-6, Cali",317796227,com.ShopMaster.Model.Proveedor
Proveedor 1883,898126171,"Carrera 87 # 43-46, Cartagena",311310460,com.ShopMaster.Model.Proveedor
Proveedor 1884,899197633,"Carrera 59 # 8-77, Cali",309022922,com.ShopMaster.Model.Proveedor
Proveedor 1885,895774578,"Carrera 58 # 61-20, Cartagena",311804494,com.ShopMaster.Model.Proveedor
Proveedor 1886,891429252,"Carrera 83 # 52-45, Cartagena",309152622,com.ShopMaster.Model.Proveedor
Proveedor 1887,891070896,"Carrera 78 # 53-96, Bogotá",304751008,com.ShopMaster.Model.Proveedor
Proveedor 1888,899498635,"Carrera 21 # 62-63, Bogotá",306801273,com.ShopMaster.Model.Proveedor
Proveedor 1889,898149623,"Carrera 31 # 12-67, Barranquilla",312910152,com.ShopMaster.Model.Proveedor
Proveedor 1890,899183950,"Carrera 22 # 58-66, Medellín",303260830,com.ShopMaster.Model.Proveedor
Proveedor 1891,895015167,"Carrera 44 # 44-64, Cartagena",313468312,com.ShopMaster.Model.Proveedor
Proveedor 1892,894530652,"Carrera 71 # 57-83, Cartagena",309825192,com.ShopMaster.Model.Proveedor
Proveedor 1893,892787177,"Carrera 23 # 46-60, Barranquilla",301057225,com.ShopMaster.Model.Proveedor
Proveedor 1894,897952058,"Carrera 51 # 72-99, Cali",315260993,com.ShopMaster.Model.Proveedor
Proveedor 1895,892482583,"Carrera 61 # 84-5, Cartagena",313562129,com.ShopMaster.Model.Proveedor
Proveedor 1896,891866502,"Carrera 29 # 56-75, Medellín",319689410,com.ShopMaster.Model.Proveedor
Proveedor 1897,893159368,"Carrera 37 # 88-15, Medellín",311233817,com.ShopMaster.Model.Proveedor
Proveedor 1898,899054772,"Carrera 83 # 60-25, Cali",306757244,com.ShopMaster.Model.Proveedor
Proveedor 1899,897216229,"Carrera 75 # 8-2, Barranquilla",305827965,com.ShopMaster.Model.Proveedor
Proveedor 1900,893628534,"Carrera 55 # 93-35, Medellín",315603210,com.ShopMaster.Model.Proveedor
Proveedor 1901,893802276,"Carrera 66 # 76-4, Cartagena",309065888,com.ShopMaster.Model.Proveedor
Proveedor 1902,895241891,"Carrera 16 # 57-58, Cali",313438803,com.ShopMaster.Model.Proveedor
Proveedor 1903,896330382,"Carrera 27 # 27-98, Bogotá",306595433,com.ShopMaster.Model.Proveedor
Proveedor 1904,893044238,"Carrera 22 # 72-69, Medellín",307158904,com.ShopMaster.Model.Proveedor
Proveedor 1905,896023275,"Carrera 2 # 75-43, Bogotá",303799063,com.ShopMaster.Model.Proveedor
Proveedor 1906,892370907,"Carrera 59 # 9-99, Barranquilla",308854517,com.ShopMaster.Model.Proveedor
Proveedor 1907,896214909,"Carrera 16 # 16-99, Bogotá",307446669,com.ShopMaster.Model.Proveedor
Proveedor 1908,893114207,"Carrera 54 # 54-7, Cali",318740281,com.ShopMaster.Model.Proveedor
Proveedor 1909,893205766,"Carrera 78 # 97-54, Barranquilla",302094245,com.ShopMaster.Model.Proveedor
Proveedor 1910,897876025,"Carrera 24 # 65-68, Bogotá",306029567,com.ShopMaster.Model.Proveedor
Proveedor 1911,895803073,"Carrera 55 # 49-59, Barranquilla",302223889,com.ShopMaster.Model.Proveedor
Proveedor 1912,898970700,"Carrera 59 # 69-20, Bogotá",315424689,com.ShopMaster.Model.Proveedor
Proveedor 1913,899885716,"Carrera 44 # 53-35, Medellín",308166893,com.ShopMaster.Model.Proveedor
Proveedor 1914,896792238,"Carrera 15 # 91-52, Medellín",318161659,com.ShopMaster.Model.Proveedor
Proveedor 1915,898486426,"Carrera 38 # 37-9, Medellín",312247041,com.ShopMaster.Model.Proveedor
Proveedor 1916,893684234,"Carrera 87 # 64-95, Cali",306278112,com.ShopMaster.Model.Proveedor
Proveedor 1917,892336098,"Carrera 27 # 33-41, Cartagena",303616507,com.ShopMaster.Model.Proveedor
Proveedor 1918,891709319,"Carrera 39 # 75-10, Medellín",319523076,com.ShopMaster.Model.Proveedor
Proveedor 1919,894992653,"Carrera 29 # 30-7, Cartagena",312647988,com.ShopMaster.Model.Proveedor
Proveedor 1920,899092525,"Carrera 56 # 38-26, Cali",302831384,com.ShopMaster.Model.Proveedor
Proveedor 1921,896279921,"Carrera 57 # 89-50, Cartagena",312005607,com.ShopMaster.Model.Proveedor
Proveedor 1922,896320452,"Carrera 74 # 3-61, Cartagena",308342599,com.ShopMaster.Model.Proveedor
Proveedor 1923,892011816,"Carrera 56 # 12-69, Cali",319150509,com.ShopMaster.Model.Proveedor
Proveedor 1924,892117918,"Carrera 44 # 30-17, Medellín",302436970,com.ShopMaster.Model.Proveedor
Proveedor 1925,894864953,"Carrera 77 # 48-42, Medellín",309866469,com.ShopMaster.Model.Proveedor
Proveedor 1926,891050111,"Carrera 55 # 33-68, Barranquilla",308102831,com.ShopMaster.Model.Proveedor
Proveedor 1927,893545920,"Carrera 56 # 86-40, Medellín",319486914,com.ShopMaster.Model.Proveedor
Proveedor 1928,896608775,"Carrera 78 # 65-57, Cali",316082482,com.ShopMaster.Model.Proveedor
Proveedor 1929,893457889,"Carrera 2 # 38-94, Bogotá",309699352,com.ShopMaster.Model.Proveedor
Proveedor 1930,891355985,"Carrera 18 # 26-17, Barranquilla",314825353,com.ShopMaster.Model.Proveedor
Proveedor 1931,898525900,"Carrera 79 # 22-64, Medellín",306207598,com.ShopMaster.Model.Proveedor
Proveedor 1932,897098988,"Carrera 89 # 39-56, Cartagena",314397861,com.ShopMaster.Model.Proveedor
Proveedor 1933,893109064,"Carrera 46 # 84-19, Barranquilla",309545099,com.ShopMaster.Model.Proveedor
Proveedor 1934,893140095,"Carrera 29 # 17-29, Medellín",302929826,com.ShopMaster.Model.Proveedor
Proveedor 1935,892556113,"Carrera 84 # 74-80, Cali",302016725,com.ShopMaster.Model.Proveedor
Proveedor 1936,896453143,"Carrera 48 # 25-21, Barranquilla",307461881,com.ShopMaster.Model.Proveedor
Proveedor 1937,892993244,"Carrera 89 # 65-93, Cartagena",305032472,com.ShopMaster.Model.Proveedor
Proveedor 1938,895268559,"Carrera 17 # 51-85, Barranquilla",311983342,com.ShopMaster.Model.Proveedor
Proveedor 1939,893810419,"Carrera 3 # 42-41, Cali",311435658,com.ShopMaster.Model.Proveedor
Proveedor 1940,894750881,"Carrera 97 # 2-68, Medellín",307384938,com.ShopMaster.Model.Proveedor
Proveedor 1941,891703400,"Carrera 63 # 98-59, Cartagena",316811163,com.ShopMaster.Model.Proveedor
Proveedor 1942,895950870,"Carrera 41 # 58-5, Medellín",316221662,com.ShopMaster.Model.Proveedor
Proveedor 1943,898620303,"Carrera 52 # 93-88, Barranquilla",307288758,com.ShopMaster.Model.Proveedor
Proveedor 1944,898021361,"Carrera 32 # 19-80, Medellín",317133823,com.ShopMaster.Model.Proveedor
Proveedor 1945,891524400,"Carrera 70 # 39-32, Barranquilla",312275162,com.ShopMaster.Model.Proveedor
Proveedor 1946,898572941,"Carrera 87 # 44-57, Medellín",303186701,com.ShopMaster.Model.Proveedor
Proveedor 1947,894711613,"Carrera 42 # 30-13, Bogotá",301860505,com.ShopMaster.Model.Proveedor
Proveedor 1948,893961983,"Carrera 33 # 48-27, Cali",316745303,com.ShopMaster.Model.Proveedor
Proveedor 1949,896259408,"Carrera 7 # 48-74, Cali",317835064,com.ShopMaster.Model.Proveedor
Proveedor 1950,897883226,"Carrera 88 # 6-78, Cartagena",308678719,com.ShopMaster.Model.Proveedor
Proveedor 1951,895971249,"Carrera 56 # 89-30, Cali",318456982,com.ShopMaster.Model.Proveedor
Proveedor 1952,899928638,"Carrera 97 # 36-25, Bogotá",303946087,com.ShopMaster.Model.Proveedor
Proveedor 1953,899679860,"Carrera 54 # 27-30, Medellín",316151048,com.ShopMaster.Model.Proveedor
Proveedor 1954,891684625,"Carrera 78 # 70-49, Cartagena",305752404,com.ShopMaster.Model.Proveedor
Proveedor 1955,895602163,"Carrera 30 # 80-25, Bogotá",301545464,com.ShopMaster.Model.Proveedor
Proveedor 1956,893519549,"Carrera 71 # 18-5, Cartagena",315606661,com.ShopMaster.Model.Proveedor
Proveedor 1957,898034063,"Carrera 9 # 90-11, Medellín",303239514,com.ShopMaster.Model.Proveedor
Proveedor 1958,894121902,"Carrera 11 # 76-79, Cartagena",314712047,com.ShopMaster.Model.Proveedor
Proveedor 1959,893316304,"Carrera 10 # 28-89, Bogotá",317164719,com.ShopMaster.Model.Proveedor
Proveedor 1960,896878782,"Carrera 39 # 51-7, Bogotá",319014079,com.ShopMaster.Model.Proveedor
Proveedor 1961,891106033,"Carrera 32 # 1-84, Medellín",314045841,com.ShopMaster.Model.Proveedor
Proveedor 1962,895739343,"Carrera 28 # 90-24, Medellín",302550145,com.ShopMaster.Model.Proveedor
Proveedor 1963,891796806,"Carrera 59 # 69-70, Bogotá",311220523,com.ShopMaster.Model.Proveedor
Proveedor 1964,898849001,"Carrera 70 # 39-3, Bogotá",303716844,com.ShopMaster.Model.Proveedor
Proveedor 1965,898304325,"Carrera 38 # 10-27, Bogotá",301338636,com.ShopMaster.Model.Proveedor
Proveedor 1966,891830027,"Carrera 41 # 38-18, Bogotá",317408157,com.ShopMaster.Model.Proveedor
Proveedor 1967,895591190,"Carrera 13 # 34-20, Bogotá",303430771,com.ShopMaster.Model.Proveedor
Proveedor 1968,898786660,"Carrera 92 # 1-7, Cali",312545466,com.ShopMaster.Model.Proveedor
Proveedor 1969,898390655,"Carrera 77 # 39-39, Cartagena",315631583,com.ShopMaster.Model.Proveedor
Proveedor 1970,898132476,"Carrera 85 # 70-83, Cali",301233101,com.ShopMaster.Model.Proveedor
Proveedor 1971,894272684,"Carrera 23 # 37-95, Medellín",304395872,com.ShopMaster.Model.Proveedor
Proveedor 1972,893562393,"Carrera 63 # 91-95, Cartagena",308208178,com.ShopMaster.Model.Proveedor
Proveedor 1973,898378868,"Carrera 73 # 5-66, Cartagena",313816193,com.ShopMaster.Model.Proveedor
Proveedor 1974,897172617,"Carrera 45 # 84-94, Barranquilla",314955478,com.ShopMaster.Model.Proveedor
Proveedor 1975,893323122,"Carrera 56 # 20-8, Barranquilla",311380447,com.ShopMaster.Model.Proveedor
Proveedor 1976,894661939,"Carrera 19 # 6-85, Bogotá",311650362,com.ShopMaster.Model.Proveedor
Proveedor 1977,894910314,"Carrera 70 # 71-100, Bogotá",303824531,com.ShopMaster.Model.Proveedor
Proveedor 1978,892689401,"Carrera 19 # 3-59, Cartagena",304952700,com.ShopMaster.Model.Proveedor
Proveedor 1979,894117219,"Carrera 74 # 76-26, Cali",305827003,com.ShopMaster.Model.Proveedor
Proveedor 1980,897016191,"Carrera 24 # 75-88, Medellín",305926522,com.ShopMaster.Model.Proveedor
Proveedor 1981,893673711,"Carrera 28 # 50-28, Cali",306818199,com.ShopMaster.Model.Proveedor
Proveedor 1982,899372004,"Carrera 69 # 13-85, Bogotá",308473065,com.ShopMaster.Model.Proveedor
Proveedor 1983,896157242,"Carrera 61 # 26-99, Barranquilla",319308285,com.ShopMaster.Model.Proveedor
Proveedor 1984,895006510,"Carrera 83 # 90-53, Barranquilla",307455442,com.ShopMaster.Model.Proveedor
Proveedor 1985,898540313,"Carrera 98 # 14-75, Medellín",314895707,com.ShopMaster.Model.Proveedor
